33556241_241.cml_Displays_in_the_instrument_cluster_0	Displays in the instrument cluster	"The selected drive mode is displayed in the instrument cluster."
33556497_581.cml_Overview_0	Overview	"Rear automatic climate control

 Temperature, left side AUTO program Vent settings Air volume, AUTO intensity Maximum cooling Temperature, right side Right rear seat heating Seat and armrest heating Seat ventilation, both sides Left rear seat heating Seat heating, left side"
33557202_828.cml_Displaying_and_announcing_safety_driving_information_SDI_0	Displaying and announcing safety driving information SDI	"While destination guidance is active, certain traffic bulletins, for example regarding speed limits or temporary lane changes, can be displayed and announced, provided that such information is received.
1.  Navigation 
2.  Settings 
3.  Guidance settings 
4. Select setting:
-  n. t. a. (ASIA NAV) 
-  n. t. a. (ASIA NAV) "
33557666_334.cml_Overview_0	Overview	"Button in the vehicle

 Button in the vehicle"
33557666_334.cml_Overview_1	Overview	"Camera

 The camera is installed near the interior mirror.
Keep the windshield in the area behind the interior mirror clean and clear."
33557756_355.cml_Overview_0	Overview	"Button in the vehicle

 Button in the vehicle"
33557756_355.cml_Overview_1	Overview	"Camera

 The camera is installed near the interior mirror.
Keep the windshield in the area behind the interior mirror clean and clear."
33557772_615.cml_Ski_and_snowboard_bag_0	Ski and snowboard bag	"The ski and snowboard bag is contained in a protective jacket in the cargo area.
Follow the installation and owner's manual included in the protective jacket.
Remove the emergency wheel from the vehicle to mount the ski and snowboard bag."
33558012_1053.cml_Warning_triangle_0	Warning triangle	"The warning triangle is located on the inside of the tailgate.
Press on the release, arrow 1, and swivel the cover down, arrow 2."
33558227_930.cml_Displaying_the_note_0	Displaying the note	"Select the desired note."
33558227_930.cml_Displaying_the_note_1	Displaying the note	"Additional functions

 The following functions are available when a voice note is selected.
-  Email with voice memo .
-  Export (USB) .
-  Delete 
-  Play ."
33558325_181.cml_Overview_0	Overview	"Buttons for the exterior mirrors

 Adjusting Left/right Automatic Curb Monitor Fold in and out"
33558449_351.cml_System_limits_0	System limits	"Basic limits

 The system may not be fully functional in the following situations:
- On steep hills, in steep depressions or in tight curves.
- If the camera is soiled or damaged.
- In heavy fog, rain or snowfall.
- At very high external temperatures."
33558449_351.cml_System_limits_1	System limits	"Limits of pedestrian and animal detection

 In some situations, it may occur that pedestrians are detected as animals or animals as pedestrians.
Small animals are not detected by the object detection function, even if they are clearly visible in the image.
Limited detection, e.g. in the following circumstances:
- People or animals who are fully or partially covered, especially when their heads are covered.
- People who are not in an upright position, e.g., lying down.
- Cyclists on unconventional bicycles (e.g., recumbent bicycles).
- After physical damage to the system, e.g., after an accident."
33558449_351.cml_System_limits_2	System limits	"No display on the rear screen

 The image from Night Vision cannot be displayed on the rear screen."
33558647_962.cml_Adjusting_the_menu_0	Adjusting the menu	"The menu can be adjusted, e.g. to remove entries from the menu for functions not being used.
About iDrive:
1.  ConnectedDrive 
2.  Personalize menu 
3. Select desired setting.
4. Move the controller to the left."
33558804_994.cml_Bluetooth_passkey_0	Bluetooth passkey	"General information

 The Bluetooth passkey is printed on the back of the snap-in adapter.
To read the passkey, remove the snap-in adapter.
The number in the PIN line is the Bluetooth passkey. It can be changed to a PIN of your choice."
33558804_994.cml_Bluetooth_passkey_1	Bluetooth passkey	"Changing the Bluetooth passkey

 In the  Settings  menu:
1.  Bluetooth 
2.  Ok 
3.  Change Passkey 
4.  Ok 
5. Enter the new passkey.
6.  Ok "
33558804_994.cml_Bluetooth_passkey_2	Bluetooth passkey	"Resetting Bluetooth passkey

 Press button on the snap-in adapter for approx. 11 seconds. The LED above the button lights up red. All Bluetooth links are deleted."
33558832_931.cml_Updating_data_0	Updating data	"Update data."
33558933_30.cml_Lights_and_lighting_0	Lights and lighting	"Light functions

 Symbol
Function
Rear fog lights Front fog lights Lights off
Automatic headlight control Daytime running lights Parking lights
Automatic headlight control
Adaptive Light Control Low beams
Instrument lighting
Right roadside parking lamp
Left roadside parking lamp"
33559069_215.cml_Information_0	Information	"Secure the vehicle against rolling
Before driving into a car wash
Take the remote control with you"
33559091_657.cml_ECO_PRO_driving_style_analysis_0	ECO PRO driving style analysis	"The concept

 In this situation the system helps develop an especially efficient driving style and to conserve fuel.
For this purpose, the driving style is analyzed. The assessment is done in various categories and is displayed on the Control Display.
Using this indication, the individual driving style can be oriented toward conserving fuel.
The current trip is assessed.
The range of the vehicle can be extended by an efficient driving style.
This gain in range is displayed as a bonus range in the instrument cluster and on the Control Display."
33559091_657.cml_ECO_PRO_driving_style_analysis_1	ECO PRO driving style analysis	"Functional requirement

 This function is available in ECO PRO mode."
33559091_657.cml_ECO_PRO_driving_style_analysis_2	ECO PRO driving style analysis	"Calling up ECO PRO driving style analysis

 1.  My Vehicle 
2.  Technology in action 
3.  Driving style analysis "
33559091_657.cml_ECO_PRO_driving_style_analysis_3	ECO PRO driving style analysis	"Display on the Control Display

 The display of the ECO PRO driving style analysis consists of a symbolized route and a lookup table.
The road symbolizes the efficiency of the driving style. The more efficient the driving style, the smoother the depicted route becomes, arrow 1.
The table of values contains stars. The more efficient the driving style, the more stars are included in the table and the faster the bonus range increases, arrow 2.
If, on the other hand, the driving style is inefficient, a wavy road and a reduced number of stars is displayed.
To assist with an efficient driving style, ECO PRO tips are displayed during driving."
